pplus_low,pplus_high,pminus_low,pminus_high,ot_hybrid_weight
1.44,1.52,2.08,2.16,0.9803909959621555
1.44,1.52,2.16,2.24,1.0
1.44,1.52,2.24,2.32,0.9871974271157875
1.44,1.52,2.32,2.4,0.9898084781645413
1.44,1.52,2.4,2.48,0.9899841940582561
1.44,1.52,2.48,2.56,0.9949485500467725
1.44,1.52,2.56,2.64,0.9909744573575812
1.44,1.52,2.64,2.72,0.9899146398503275
1.44,1.52,2.72,2.8,0.9916089803554723
1.44,1.52,2.8,2.88,0.993660630763063
1.44,1.52,2.88,2.96,0.9911270578090213
1.44,1.52,2.96,3.04,0.9935299646581576
1.44,1.52,3.04,3.12,0.9938106282917077
1.44,1.52,3.12,3.2,0.9916761552429849
1.44,1.52,3.2,3.28,0.9954880252844959
1.44,1.52,3.28,3.36,0.9928698849174407
1.44,1.52,3.36,3.44,0.9936925434894556
1.44,1.52,3.44,3.52,0.9948484169751908
1.44,1.52,3.52,3.6,0.9923764206742632
1.44,1.52,3.6,3.68,0.9953214758822458
1.44,1.52,3.68,3.76,0.9947138801974129
1.44,1.52,3.76,3.84,0.9946948242500351
1.44,1.52,3.84,3.92,0.9958903101712195
1.44,1.52,3.92,4.0,0.9960195144463687
1.44,1.52,4.0,4.08,0.990296490902765
1.44,1.52,4.08,4.16,0.9948190256889977
1.44,1.52,4.16,4.24,0.9958966526616065
1.44,1.52,4.24,4.32,0.9956786214534027
1.44,1.52,4.32,4.4,0.9957987612157576
1.44,1.52,4.4,4.48,0.9957142292482678
1.44,1.52,4.48,4.56,0.996276174713967
1.44,1.52,4.56,4.64,0.9958029003672693
1.44,1.52,4.64,4.72,0.9955464830985807
1.44,1.52,4.72,4.8,0.9950583641761906
1.44,1.52,4.8,4.88,0.997052943999236
1.44,1.52,4.88,4.96,0.9940832553788588
1.44,1.52,4.96,5.04,0.9944723949367006
1.44,1.52,5.04,5.12,0.996937170063509
1.44,1.52,5.12,5.2,0.9970260234917008
1.44,1.52,5.2,5.28,0.9962499505922343
1.52,1.6,0.0,0.08,0.0
1.52,1.6,0.08,0.16,0.0
1.52,1.6,0.16,0.24,0.0
1.52,1.6,0.24,0.32,0.0
1.52,1.6,0.32,0.4,0.0
1.52,1.6,0.4,0.48,0.0
1.52,1.6,0.48,0.56,0.0
1.52,1.6,0.56,0.64,0.0
1.52,1.6,0.64,0.72,0.0
1.52,1.6,0.72,0.8,0.0
1.52,1.6,0.8,0.88,0.0
1.52,1.6,0.88,0.96,0.0
1.52,1.6,0.96,1.04,0.0
1.52,1.6,1.04,1.12,0.0
1.52,1.6,1.12,1.2,0.0
1.52,1.6,1.2,1.28,0.0
1.52,1.6,1.28,1.36,0.0
1.52,1.6,1.36,1.44,0.0
1.52,1.6,1.44,1.52,0.0
1.52,1.6,1.52,1.6,0.0
1.52,1.6,1.6,1.68,1.0
1.52,1.6,1.68,1.76,1.0
1.52,1.6,1.76,1.84,1.0
1.52,1.6,1.84,1.92,1.0
1.52,1.6,1.92,2.0,1.0
1.52,1.6,2.0,2.08,1.0
1.52,1.6,2.08,2.16,1.0
1.52,1.6,2.16,2.24,1.0
1.52,1.6,2.24,2.32,1.0
1.52,1.6,2.32,2.4,0.9776570482838024
1.52,1.6,2.4,2.48,0.9883525464737618
1.52,1.6,2.48,2.56,0.9826826986698306
1.52,1.6,2.56,2.64,0.9910167513718381
1.52,1.6,2.64,2.72,0.9853303852368399
1.52,1.6,2.72,2.8,0.9880295943532614
1.52,1.6,2.8,2.88,0.991062819313521
1.52,1.6,2.88,2.96,0.9883816651075771
1.52,1.6,2.96,3.04,0.9877517553844941
1.52,1.6,3.04,3.12,0.9899331450983085
1.52,1.6,3.12,3.2,0.9938301326143179
1.52,1.6,3.2,3.28,0.9933533553247008
1.52,1.6,3.28,3.36,0.9914696513271491
1.52,1.6,3.36,3.44,0.9928134010974704
1.52,1.6,3.44,3.52,0.9936694970137441
1.52,1.6,3.52,3.6,0.9930429132380703
1.52,1.6,3.6,3.68,0.9917307224964961
1.52,1.6,3.68,3.76,0.993061797838401
1.52,1.6,3.76,3.84,0.9924122682259516
1.52,1.6,3.84,3.92,0.9929478999135523
1.52,1.6,3.92,4.0,0.9926502017712167
1.52,1.6,4.0,4.08,0.9952032081061271
1.52,1.6,4.08,4.16,0.9932056521096944
1.52,1.6,4.16,4.24,0.9937776698305364
1.52,1.6,4.24,4.32,0.9928193233050537
1.52,1.6,4.32,4.4,0.993024188159829
1.52,1.6,4.4,4.48,0.9931541797771919
1.52,1.6,4.48,4.56,0.9946023995854018
1.52,1.6,4.56,4.64,0.9944611294372507
1.52,1.6,4.64,4.72,0.9956140676132791
1.52,1.6,4.72,4.8,0.9952366897945505
1.52,1.6,4.8,4.88,0.9967905152230876
1.52,1.6,4.88,4.96,0.9954143636951327
1.52,1.6,4.96,5.04,0.9960481854107406
1.52,1.6,5.04,5.12,0.996131294024605
1.52,1.6,5.12,5.2,0.9966580085757835
1.52,1.6,5.2,5.28,0.9978767662842795
1.6,1.68,0.0,0.08,0.0
1.6,1.68,0.08,0.16,0.0
1.6,1.68,0.16,0.24,0.0
1.6,1.68,0.24,0.32,0.0
1.6,1.68,0.32,0.4,0.0
1.6,1.68,0.4,0.48,0.0
1.6,1.68,0.48,0.56,0.0
1.6,1.68,0.56,0.64,0.0
1.6,1.68,0.64,0.72,0.0
1.6,1.68,0.72,0.8,0.0
1.6,1.68,0.8,0.88,0.0
1.6,1.68,0.88,0.96,0.0
1.6,1.68,0.96,1.04,0.0
1.6,1.68,1.04,1.12,0.0
1.6,1.68,1.12,1.2,0.0
1.6,1.68,1.2,1.28,0.0
1.6,1.68,1.28,1.36,0.0
1.6,1.68,1.36,1.44,0.0
1.6,1.68,1.44,1.52,0.0
1.6,1.68,1.52,1.6,0.0
1.6,1.68,1.6,1.68,0.0
1.6,1.68,1.68,1.76,1.0
1.6,1.68,1.76,1.84,1.0
1.6,1.68,1.84,1.92,1.0
1.6,1.68,1.92,2.0,1.0
1.6,1.68,2.0,2.08,1.0
1.6,1.68,2.08,2.16,1.0
1.6,1.68,2.16,2.24,1.0
1.6,1.68,2.24,2.32,0.9791465783982154
1.6,1.68,2.32,2.4,1.0
1.6,1.68,2.4,2.48,0.9867597323163273
1.6,1.68,2.48,2.56,1.0
1.6,1.68,2.56,2.64,0.983615168741455
1.6,1.68,2.64,2.72,0.9821804679564068
1.6,1.68,2.72,2.8,0.9908336608343805
1.6,1.68,2.8,2.88,0.9878391019644528
1.6,1.68,2.88,2.96,0.9927985527526304
1.6,1.68,2.96,3.04,0.9909360507931453
1.6,1.68,3.04,3.12,0.9935453695042095
1.6,1.68,3.12,3.2,0.9919035993781027
1.6,1.68,3.2,3.28,0.9939487839101965
1.6,1.68,3.28,3.36,0.9927245494411612
1.6,1.68,3.36,3.44,0.9923764206742631
1.6,1.68,3.44,3.52,0.9937679429695816
1.6,1.68,3.52,3.6,0.9937380450413974
1.6,1.68,3.6,3.68,0.9932451541323123
1.6,1.68,3.68,3.76,0.9943047377978319
1.6,1.68,3.76,3.84,0.9949595076388623
1.6,1.68,3.84,3.92,0.991028312824384
1.6,1.68,3.92,4.0,0.9928546525876859
1.6,1.68,4.0,4.08,0.995431386763415
1.6,1.68,4.08,4.16,0.9941039432971146
1.6,1.68,4.16,4.24,0.9906563585169089
1.6,1.68,4.24,4.32,0.9918833987777484
1.6,1.68,4.32,4.4,0.9935810304461753
1.6,1.68,4.4,4.48,0.9956905286007336
1.6,1.68,4.48,4.56,0.9942692532981301
1.6,1.68,4.56,4.64,0.997821221773573
1.6,1.68,4.64,4.72,0.9961680953521035
1.6,1.68,4.72,4.8,0.9926632075555291
1.6,1.68,4.8,4.88,0.9950475980850713
1.6,1.68,4.88,4.96,0.9939733490634705
1.6,1.68,4.96,5.04,0.9952831546376915
1.6,1.68,5.04,5.12,0.9952539481648598
1.6,1.68,5.12,5.2,0.9955025800416427
1.6,1.68,5.2,5.28,0.9967518633634086
1.68,1.76,0.0,0.08,0.0
1.68,1.76,0.08,0.16,0.0
1.68,1.76,0.16,0.24,0.0
1.68,1.76,0.24,0.32,0.0
1.68,1.76,0.32,0.4,0.0
1.68,1.76,0.4,0.48,0.0
1.68,1.76,0.48,0.56,0.0
1.68,1.76,0.56,0.64,0.0
1.68,1.76,0.64,0.72,0.0
1.68,1.76,0.72,0.8,0.0
1.68,1.76,0.8,0.88,0.0
1.68,1.76,0.88,0.96,0.0
1.68,1.76,0.96,1.04,0.0
1.68,1.76,1.04,1.12,0.0
1.68,1.76,1.12,1.2,0.0
1.68,1.76,1.2,1.28,0.0
1.68,1.76,1.28,1.36,0.0
1.68,1.76,1.36,1.44,0.0
1.68,1.76,1.44,1.52,0.0
1.68,1.76,1.52,1.6,0.0
1.68,1.76,1.6,1.68,0.0
1.68,1.76,1.68,1.76,0.0
1.68,1.76,1.76,1.84,0.0
1.68,1.76,1.84,1.92,1.0
1.68,1.76,1.92,2.0,1.0
1.68,1.76,2.0,2.08,1.0
1.68,1.76,2.08,2.16,1.0
1.68,1.76,2.16,2.24,1.0
1.68,1.76,2.24,2.32,1.0
1.68,1.76,2.32,2.4,1.0
1.68,1.76,2.4,2.48,0.9858312989116793
1.68,1.76,2.48,2.56,1.0
1.68,1.76,2.56,2.64,0.9792529734063878
1.68,1.76,2.64,2.72,1.0
1.68,1.76,2.72,2.8,0.9870907390084193
1.68,1.76,2.8,2.88,1.0
1.68,1.76,2.88,2.96,0.987321261526126
1.68,1.76,2.96,3.04,1.0
1.68,1.76,3.04,3.12,0.992552349427934
1.68,1.76,3.12,3.2,0.9826455689499973
1.68,1.76,3.2,3.28,0.9856842825579746
1.68,1.76,3.28,3.36,0.992720341546101
1.68,1.76,3.36,3.44,0.9937535833911705
1.68,1.76,3.44,3.52,0.9938615905947813
1.68,1.76,3.52,3.6,0.9897230743502777
1.68,1.76,3.6,3.68,0.9929585849136832
1.68,1.76,3.68,3.76,0.9927125139563656
1.68,1.76,3.76,3.84,0.9928281883380106
1.68,1.76,3.84,3.92,0.992683668203764
1.68,1.76,3.92,4.0,0.9914508205353769
1.68,1.76,4.0,4.08,0.9956618573042548
1.68,1.76,4.08,4.16,0.9935183626820516
1.68,1.76,4.16,4.24,0.9953803837405873
1.68,1.76,4.24,4.32,0.9922403349230935
1.68,1.76,4.32,4.4,0.9899708928551464
1.68,1.76,4.4,4.48,0.9908140932223096
1.68,1.76,4.48,4.56,0.9934065602462356
1.68,1.76,4.56,4.64,0.9928626682017703
1.68,1.76,4.64,4.72,0.9954544855663447
1.68,1.76,4.72,4.8,0.9952039897244902
1.68,1.76,4.8,4.88,0.9955558281832263
1.68,1.76,4.88,4.96,0.9941133769878392
1.68,1.76,4.96,5.04,0.9938915168809555
1.68,1.76,5.04,5.12,0.992919403748656
1.68,1.76,5.12,5.2,0.9964140941690052
1.68,1.76,5.2,5.28,0.9964415513346332
1.76,1.84,0.0,0.08,0.0
1.76,1.84,0.08,0.16,0.0
1.76,1.84,0.16,0.24,0.0
1.76,1.84,0.24,0.32,0.0
1.76,1.84,0.32,0.4,0.0
1.76,1.84,0.4,0.48,0.0
1.76,1.84,0.48,0.56,0.0
1.76,1.84,0.56,0.64,0.0
1.76,1.84,0.64,0.72,0.0
1.76,1.84,0.72,0.8,0.0
1.76,1.84,0.8,0.88,0.0
1.76,1.84,0.88,0.96,0.0
1.76,1.84,0.96,1.04,0.0
1.76,1.84,1.04,1.12,0.0
1.76,1.84,1.12,1.2,0.0
1.76,1.84,1.2,1.28,0.0
1.76,1.84,1.28,1.36,0.0
1.76,1.84,1.36,1.44,0.0
1.76,1.84,1.44,1.52,0.0
1.76,1.84,1.52,1.6,0.0
1.76,1.84,1.6,1.68,0.0
1.76,1.84,1.68,1.76,0.0
1.76,1.84,1.76,1.84,0.0
1.76,1.84,1.84,1.92,1.0
1.76,1.84,1.92,2.0,1.0
1.76,1.84,2.0,2.08,1.0
1.76,1.84,2.08,2.16,1.0
1.76,1.84,2.16,2.24,1.0
1.76,1.84,2.24,2.32,1.0
1.76,1.84,2.32,2.4,1.0
1.76,1.84,2.4,2.48,1.0
1.76,1.84,2.48,2.56,0.9799683881165124
1.76,1.84,2.56,2.64,1.0
1.76,1.84,2.64,2.72,0.9823964622842077
1.76,1.84,2.72,2.8,0.9810570626753976
1.76,1.84,2.8,2.88,1.0
1.76,1.84,2.88,2.96,0.9840844727501057
1.76,1.84,2.96,3.04,0.9893896485000705
1.76,1.84,3.04,3.12,0.9895643698571052
1.76,1.84,3.12,3.2,0.9863929411169823
1.76,1.84,3.2,3.28,0.992552349427934
1.76,1.84,3.28,3.36,0.992422825070159
1.76,1.84,3.36,3.44,0.9910125398159879
1.76,1.84,3.44,3.52,0.9941066417212348
1.76,1.84,3.52,3.6,0.9918389729363569
1.76,1.84,3.6,3.68,0.9929933287381223
1.76,1.84,3.68,3.76,0.9918752902850191
1.76,1.84,3.76,3.84,0.98872006321124
1.76,1.84,3.84,3.92,0.9912231653315031
1.76,1.84,3.92,4.0,0.9889032140473517
1.76,1.84,4.0,4.08,0.9935618775105926
1.76,1.84,4.08,4.16,0.9937844298929425
1.76,1.84,4.16,4.24,0.9938106282917077
1.76,1.84,4.24,4.32,0.9948362956033677
1.76,1.84,4.32,4.4,0.9933986733565779
1.76,1.84,4.4,4.48,0.9943810136308967
1.76,1.84,4.48,4.56,0.9922707155827719
1.76,1.84,4.56,4.64,0.9955345323614028
1.76,1.84,4.64,4.72,0.9938721862381735
1.76,1.84,4.72,4.8,0.9933482815501395
1.76,1.84,4.8,4.88,0.9949754373386062
1.76,1.84,4.88,4.96,0.996276174713967
1.76,1.84,4.96,5.04,0.9960562339129589
1.76,1.84,5.04,5.12,1.0
1.76,1.84,5.12,5.2,1.0
1.76,1.84,5.2,5.28,1.0
1.84,1.92,0.0,0.08,0.0
1.84,1.92,0.08,0.16,0.0
1.84,1.92,0.16,0.24,0.0
1.84,1.92,0.24,0.32,0.0
1.84,1.92,0.32,0.4,0.0
1.84,1.92,0.4,0.48,0.0
1.84,1.92,0.48,0.56,0.0
1.84,1.92,0.56,0.64,0.0
1.84,1.92,0.64,0.72,0.0
1.84,1.92,0.72,0.8,0.0
1.84,1.92,0.8,0.88,0.0
1.84,1.92,0.88,0.96,0.0
1.84,1.92,0.96,1.04,0.0
1.84,1.92,1.04,1.12,0.0
1.84,1.92,1.12,1.2,0.0
1.84,1.92,1.2,1.28,0.0
1.84,1.92,1.28,1.36,0.0
1.84,1.92,1.36,1.44,0.0
1.84,1.92,1.44,1.52,0.0
1.84,1.92,1.52,1.6,0.0
1.84,1.92,1.6,1.68,0.0
1.84,1.92,1.68,1.76,0.0
1.84,1.92,1.76,1.84,0.0
1.84,1.92,1.84,1.92,0.0
1.84,1.92,1.92,2.0,0.0
1.84,1.92,2.0,2.08,1.0
1.84,1.92,2.08,2.16,1.0
1.84,1.92,2.16,2.24,1.0
1.84,1.92,2.24,2.32,1.0
1.84,1.92,2.32,2.4,1.0
1.84,1.92,2.4,2.48,1.0
1.84,1.92,2.48,2.56,1.0
1.84,1.92,2.56,2.64,1.0
1.84,1.92,2.64,2.72,1.0
1.84,1.92,2.72,2.8,1.0
1.84,1.92,2.8,2.88,0.9849391955098222
1.84,1.92,2.88,2.96,1.0
1.84,1.92,2.96,3.04,1.0
1.84,1.92,3.04,3.12,0.9873713751169316
1.84,1.92,3.12,3.2,0.9925523494279341
1.84,1.92,3.2,3.28,0.9918180740194207
1.84,1.92,3.28,3.36,1.0
1.84,1.92,3.36,3.44,0.9911982311421039
1.84,1.92,3.44,3.52,0.9880837590846945
1.84,1.92,3.52,3.6,0.9907790992917279
1.84,1.92,3.6,3.68,0.9900271803498516
1.84,1.92,3.68,3.76,0.990779099291728
1.84,1.92,3.76,3.84,0.9902430004133399
1.84,1.92,3.84,3.92,0.989156220767072
1.84,1.92,3.92,4.0,0.9907159424375619
1.84,1.92,4.0,4.08,0.9909332949557458
1.84,1.92,4.08,4.16,0.9942540381343111
1.84,1.92,4.16,4.24,0.9886412927029387
1.84,1.92,4.24,4.32,0.987090739008419
1.84,1.92,4.32,4.4,0.9896942874436959
1.84,1.92,4.4,4.48,0.9915809167446212
1.84,1.92,4.48,4.56,0.9920963708214812
1.84,1.92,4.56,4.64,0.9895842148478686
1.84,1.92,4.64,4.72,0.9922544434050513
1.84,1.92,4.72,4.8,0.9944674595750368
1.84,1.92,4.8,4.88,1.0
1.84,1.92,4.88,4.96,1.0
1.84,1.92,4.96,5.04,1.0
1.84,1.92,5.04,5.12,1.0
1.84,1.92,5.12,5.2,1.0
1.84,1.92,5.2,5.28,1.0
1.92,2.0,0.0,0.08,0.0
1.92,2.0,0.08,0.16,0.0
1.92,2.0,0.16,0.24,0.0
1.92,2.0,0.24,0.32,0.0
1.92,2.0,0.32,0.4,0.0
1.92,2.0,0.4,0.48,0.0
1.92,2.0,0.48,0.56,0.0
1.92,2.0,0.56,0.64,0.0
1.92,2.0,0.64,0.72,0.0
1.92,2.0,0.72,0.8,0.0
1.92,2.0,0.8,0.88,0.0
1.92,2.0,0.88,0.96,0.0
1.92,2.0,0.96,1.04,0.0
1.92,2.0,1.04,1.12,0.0
1.92,2.0,1.12,1.2,0.0
1.92,2.0,1.2,1.28,0.0
1.92,2.0,1.28,1.36,0.0
1.92,2.0,1.36,1.44,0.0
1.92,2.0,1.44,1.52,0.0
1.92,2.0,1.52,1.6,0.0
1.92,2.0,1.6,1.68,0.0
1.92,2.0,1.68,1.76,0.0
1.92,2.0,1.76,1.84,0.0
1.92,2.0,1.84,1.92,0.0
1.92,2.0,1.92,2.0,0.0
1.92,2.0,2.0,2.08,0.0
1.92,2.0,2.08,2.16,1.0
1.92,2.0,2.16,2.24,1.0
1.92,2.0,2.24,2.32,1.0
1.92,2.0,2.32,2.4,1.0
1.92,2.0,2.4,2.48,1.0
1.92,2.0,2.48,2.56,1.0
1.92,2.0,2.56,2.64,1.0
1.92,2.0,2.64,2.72,1.0
1.92,2.0,2.72,2.8,0.9803079069619953
1.92,2.0,2.8,2.88,1.0
1.92,2.0,2.88,2.96,0.9809535493566839
1.92,2.0,2.96,3.04,1.0
1.92,2.0,3.04,3.12,1.0
1.92,2.0,3.12,3.2,1.0
1.92,2.0,3.2,3.28,1.0
1.92,2.0,3.28,3.36,0.9855971055052609
1.92,2.0,3.36,3.44,0.9896725912067353
1.92,2.0,3.44,3.52,0.983161833489242
1.92,2.0,3.52,3.6,0.9906804800328161
1.92,2.0,3.6,3.68,0.985857832059785
1.92,2.0,3.68,3.76,0.9899526978131564
1.92,2.0,3.76,3.84,0.9916614821346247
1.92,2.0,3.84,3.92,0.9881098911919649
1.92,2.0,3.92,4.0,0.988505452541743
1.92,2.0,4.0,4.08,0.9922233367520595
1.92,2.0,4.08,4.16,0.9856030546562294
1.92,2.0,4.16,4.24,0.9880729653882132
1.92,2.0,4.24,4.32,0.9831324987043804
1.92,2.0,4.32,4.4,0.9907790992917279
1.92,2.0,4.4,4.48,0.9906519144543726
1.92,2.0,4.48,4.56,0.9912775263570398
1.92,2.0,4.56,4.64,1.0
1.92,2.0,4.64,4.72,1.0
1.92,2.0,4.72,4.8,1.0
1.92,2.0,4.8,4.88,1.0
1.92,2.0,4.88,4.96,1.0
1.92,2.0,4.96,5.04,1.0
1.92,2.0,5.04,5.12,1.0
1.92,2.0,5.12,5.2,1.0
1.92,2.0,5.2,5.28,1.0
2.0,2.08,0.0,0.08,0.0
2.0,2.08,0.08,0.16,0.0
2.0,2.08,0.16,0.24,0.0
2.0,2.08,0.24,0.32,0.0
2.0,2.08,0.32,0.4,0.0
2.0,2.08,0.4,0.48,0.0
2.0,2.08,0.48,0.56,0.0
2.0,2.08,0.56,0.64,0.0
2.0,2.08,0.64,0.72,0.0
2.0,2.08,0.72,0.8,0.0
2.0,2.08,0.8,0.88,0.0
2.0,2.08,0.88,0.96,0.0
2.0,2.08,0.96,1.04,0.0
2.0,2.08,1.04,1.12,0.0
2.0,2.08,1.12,1.2,0.0
2.0,2.08,1.2,1.28,0.0
2.0,2.08,1.28,1.36,0.0
2.0,2.08,1.36,1.44,0.0
2.0,2.08,1.44,1.52,0.0
2.0,2.08,1.52,1.6,0.0
2.0,2.08,1.6,1.68,0.0
2.0,2.08,1.68,1.76,0.0
2.0,2.08,1.76,1.84,0.0
2.0,2.08,1.84,1.92,0.0
2.0,2.08,1.92,2.0,0.0
2.0,2.08,2.0,2.08,0.0
2.0,2.08,2.08,2.16,0.0
2.0,2.08,2.16,2.24,0.0
2.0,2.08,2.24,2.32,1.0
2.0,2.08,2.32,2.4,1.0
2.0,2.08,2.4,2.48,1.0
2.0,2.08,2.48,2.56,1.0
2.0,2.08,2.56,2.64,1.0
2.0,2.08,2.64,2.72,1.0
2.0,2.08,2.72,2.8,1.0
2.0,2.08,2.8,2.88,1.0
2.0,2.08,2.88,2.96,1.0
2.0,2.08,2.96,3.04,1.0
2.0,2.08,3.04,3.12,0.9751035680876654
2.0,2.08,3.12,3.2,0.9999999999999998
2.0,2.08,3.2,3.28,0.98644527595884
2.0,2.08,3.28,3.36,0.9884966981263139
2.0,2.08,3.36,3.44,1.0
2.0,2.08,3.44,3.52,0.9832281254833791
2.0,2.08,3.52,3.6,0.9838634237605239
2.0,2.08,3.6,3.68,0.9859866574762445
2.0,2.08,3.68,3.76,0.989533031628448
2.0,2.08,3.76,3.84,0.989242282507016
2.0,2.08,3.84,3.92,0.9876876990542727
2.0,2.08,3.92,4.0,0.9912479586497757
2.0,2.08,4.0,4.08,0.9908276303480872
2.0,2.08,4.08,4.16,0.9936062622447358
2.0,2.08,4.16,4.24,0.9823071042247368
2.0,2.08,4.24,4.32,0.9895547473304636
2.0,2.08,4.32,4.4,0.9938035547240411
2.0,2.08,4.4,4.48,1.0
2.0,2.08,4.48,4.56,1.0
2.0,2.08,4.56,4.64,1.0
2.0,2.08,4.64,4.72,1.0000000000000002
2.0,2.08,4.72,4.8,1.0000000000000004
2.0,2.08,4.8,4.88,1.0
2.0,2.08,4.88,4.96,1.0
2.0,2.08,4.96,5.04,1.0
2.0,2.08,5.04,5.12,1.0
2.0,2.08,5.12,5.2,1.0
2.0,2.08,5.2,5.28,1.0
2.08,2.16,0.0,0.08,0.0
2.08,2.16,0.08,0.16,0.0
2.08,2.16,0.16,0.24,0.0
2.08,2.16,0.24,0.32,0.0
2.08,2.16,0.32,0.4,0.0
2.08,2.16,0.4,0.48,0.0
2.08,2.16,0.48,0.56,0.0
2.08,2.16,0.56,0.64,0.0
2.08,2.16,0.64,0.72,0.0
2.08,2.16,0.72,0.8,0.0
2.08,2.16,0.8,0.88,0.0
2.08,2.16,0.88,0.96,0.0
2.08,2.16,0.96,1.04,0.0
2.08,2.16,1.04,1.12,0.0
2.08,2.16,1.12,1.2,0.0
2.08,2.16,1.2,1.28,0.0
2.08,2.16,1.28,1.36,0.0
2.08,2.16,1.36,1.44,0.0
2.08,2.16,1.44,1.52,0.0
2.08,2.16,1.52,1.6,0.0
2.08,2.16,1.6,1.68,0.0
2.08,2.16,1.68,1.76,0.0
2.08,2.16,1.76,1.84,0.0
2.08,2.16,1.84,1.92,0.0
2.08,2.16,1.92,2.0,0.0
2.08,2.16,2.0,2.08,0.0
2.08,2.16,2.08,2.16,0.0
2.08,2.16,2.16,2.24,0.0
2.08,2.16,2.24,2.32,1.0
2.08,2.16,2.32,2.4,1.0
2.08,2.16,2.4,2.48,1.0
2.08,2.16,2.48,2.56,1.0
2.08,2.16,2.56,2.64,1.0
2.08,2.16,2.64,2.72,1.0
2.08,2.16,2.72,2.8,1.0
2.08,2.16,2.8,2.88,1.0
2.08,2.16,2.88,2.96,1.0
2.08,2.16,2.96,3.04,0.9669396974605854
2.08,2.16,3.04,3.12,1.0
2.08,2.16,3.12,3.2,0.9809535493566839
2.08,2.16,3.2,3.28,1.0
2.08,2.16,3.28,3.36,0.9708215333751938
2.08,2.16,3.36,3.44,1.0
2.08,2.16,3.44,3.52,0.9836690071793253
2.08,2.16,3.52,3.6,0.984419857423954
2.08,2.16,3.6,3.68,0.9851046988558683
2.08,2.16,3.68,3.76,1.0
2.08,2.16,3.76,3.84,0.9884147657767863
2.08,2.16,3.84,3.92,0.989242282507016
2.08,2.16,3.92,4.0,0.988828524141901
2.08,2.16,4.0,4.08,0.9863634566990342
2.08,2.16,4.08,4.16,0.9834023787251103
2.08,2.16,4.16,4.24,0.989242282507016
2.08,2.16,4.24,4.32,1.0
2.08,2.16,4.32,4.4,1.0
2.08,2.16,4.4,4.48,1.0
2.08,2.16,4.48,4.56,1.0
2.08,2.16,4.56,4.64,1.0
2.08,2.16,4.64,4.72,1.0
2.08,2.16,4.72,4.8,1.0
2.08,2.16,4.8,4.88,1.0
2.08,2.16,4.88,4.96,1.0
2.08,2.16,4.96,5.04,1.0
2.08,2.16,5.04,5.12,1.0
2.08,2.16,5.12,5.2,1.0
2.08,2.16,5.2,5.28,1.0
2.16,2.24,0.0,0.08,0.0
2.16,2.24,0.08,0.16,0.0
2.16,2.24,0.16,0.24,0.0
2.16,2.24,0.24,0.32,0.0
2.16,2.24,0.32,0.4,0.0
2.16,2.24,0.4,0.48,0.0
2.16,2.24,0.48,0.56,0.0
2.16,2.24,0.56,0.64,0.0
2.16,2.24,0.64,0.72,0.0
2.16,2.24,0.72,0.8,0.0
2.16,2.24,0.8,0.88,0.0
2.16,2.24,0.88,0.96,0.0
2.16,2.24,0.96,1.04,0.0
2.16,2.24,1.04,1.12,0.0
2.16,2.24,1.12,1.2,0.0
2.16,2.24,1.2,1.28,0.0
2.16,2.24,1.28,1.36,0.0
2.16,2.24,1.36,1.44,0.0
2.16,2.24,1.44,1.52,0.0
2.16,2.24,1.52,1.6,0.0
2.16,2.24,1.6,1.68,0.0
2.16,2.24,1.68,1.76,0.0
2.16,2.24,1.76,1.84,0.0
2.16,2.24,1.84,1.92,0.0
2.16,2.24,1.92,2.0,0.0
2.16,2.24,2.0,2.08,0.0
2.16,2.24,2.08,2.16,0.0
2.16,2.24,2.16,2.24,0.0
2.16,2.24,2.24,2.32,1.0
2.16,2.24,2.32,2.4,0.0
2.16,2.24,2.4,2.48,1.0
2.16,2.24,2.48,2.56,1.0
2.16,2.24,2.56,2.64,1.0
2.16,2.24,2.64,2.72,1.0
2.16,2.24,2.72,2.8,1.0
2.16,2.24,2.8,2.88,1.0
2.16,2.24,2.88,2.96,1.0
2.16,2.24,2.96,3.04,1.0
2.16,2.24,3.04,3.12,1.0
2.16,2.24,3.12,3.2,1.0
2.16,2.24,3.2,3.28,1.0
2.16,2.24,3.28,3.36,1.0
2.16,2.24,3.36,3.44,0.963517305893358
2.16,2.24,3.44,3.52,0.9773668800796959
2.16,2.24,3.52,3.6,0.9845088868101025
2.16,2.24,3.6,3.68,0.9882643081894719
2.16,2.24,3.68,3.76,1.0
2.16,2.24,3.76,3.84,0.9845088868101028
2.16,2.24,3.84,3.92,1.0
2.16,2.24,3.92,4.0,0.9841042681820085
2.16,2.24,4.0,4.08,0.9880837590846946
2.16,2.24,4.08,4.16,1.0
2.16,2.24,4.16,4.24,0.9999999999999998
2.16,2.24,4.24,4.32,1.0
2.16,2.24,4.32,4.4,1.0
2.16,2.24,4.4,4.48,1.0
2.16,2.24,4.48,4.56,1.0
2.16,2.24,4.56,4.64,1.0
2.16,2.24,4.64,4.72,1.0
2.16,2.24,4.72,4.8,0.9999999999999999
2.16,2.24,4.8,4.88,1.0
2.16,2.24,4.88,4.96,1.0
2.16,2.24,4.96,5.04,1.0
2.16,2.24,5.04,5.12,1.0
2.16,2.24,5.12,5.2,1.0
2.16,2.24,5.2,5.28,1.0
2.24,2.32,0.0,0.08,0.0
2.24,2.32,0.08,0.16,0.0
